Id	RLxs	SLm_00150	SLm_00250	SLm_00350	SLm_00450	SLm_00570	SLm_00700	SLm_00840	SLm_01000	SLm_01170	SLm_01370	SLm_01600	SLm_01850	SLm_02150	SLm_02500	SLm_02900	SLm_03400	SLm_04000	SLm_04800	SLm_05800	SLm_07000	SLm_08500
C	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
L10	-27,207485192946	41,9341794201973	45,2946225755376	45,2480168940071	43,1658951000676	42,922554730133	39,8013908960484	39,2956503406715	35,9261214908318	33,0251393149317	30,7342335677608	29,2713217750354	28,9475162881431	27,0290571025407	22,7682361974446	19,9020851189762	13,4897659512591	15,1668505140465	10,6673603106109	7,63746823427305	4,96012332218506	4,97777394427828
L11	-27,8712920148272	44,1340121580902	41,772446975683	38,3351185988267	38,3464647410816	36,4998615541482	37,9744398534341	38,9789427390513	38,4543119182474	34,9075449048221	33,5234088612903	31,6659482396262	29,1710378405675	22,7717245039399	22,5940337527027	22,0389934577846	15,7510517453589	13,7735735415286	10,2014280498563	7,84934563479667	5,86945007644069	5,32004429367913
L12	-29,2502512756375	44,4381438937444	39,3813706027473	44,7944477586345	43,6330792772653	36,8460138281541	31,0914126002929	33,6240952654847	29,3983150710162	30,1775993044376	24,2959291270915	22,1116039337261	22,5811072444248	23,9422628178682	22,6275106935804	20,2673819862748	22,7336942635067	15,6220143615441	12,1100550744354	8,48248942818674	12,8237599771255	8,55600288868275
L13	-29,8542771097222	43,8039677128609	35,6934010790687	31,9423251679369	31,6413284737845	23,4658753755082	30,4155442988745	20,0358241454994	22,276069247584	17,8872042651326	15,5027698472802	15,1995885274562	18,9286876657504	16,9149925010581	16,8512329615668	12,2926080112471	10,9983142138235	12,8170231711944	12,1671381403511	11,9556950364998	10,8784144761706	13,7523203201136
L14	-31,9127813489264	42,9682644732704	37,0538251912038	36,6373656313381	33,7414511011337	30,4748865695432	29,1266319581908	30,2454144905075	29,0549462784522	25,1842955259736	24,2653783133078	23,0233461847176	21,813180980551	20,6110860711126	20,271830702136	16,9610097211328	9,71494625369033	9,72403070502313	6,08802449873318	3,81317436085608	0,714720360646005	1,51824842841682
L15	-33,8353572186712	10,1024270186824	8,41581065299282	5,92857232733868	6,84332621386427	4,71177167321918	5,00033192456176	5,22226063171045	6,86894967935506	7,79354760930595	11,1177741159494	12,3577999716548	13,9975739185841	14,378479512675	16,8263499155967	19,0152850405934	21,4926965420397	25,6865894176559	25,9351138041043	25,4220768588678	24,7127212928626	27,8391805016304
L16	-32,2784508866765	38,9771306677247	38,5175093490052	39,9354702207703	38,9629819095083	37,2259033580451	32,8986478116651	34,3566887074061	30,1570175246401	25,3412235704217	23,9065610587436	25,2024281680274	21,1646361736911	19,8739773922969	18,2950603900963	16,427565567646	10,5648320557577	10,1434415742579	6,31197942032849	3,16970180659095	0,874161608776525	0,90966217721212
L17	-25,0893762804188	38,7004337394026	40,931834381273	45,7802042718929	48,6599074252621	45,4898377816522	43,3375793217243	39,7823767501499	39,8418024282099	40,5429064157607	39,0749284332663	37,3354362859285	29,9959779367655	31,5903934800794	28,7633943320506	27,3929188905428	19,1305780745368	18,2591699815644	14,2139436185509	12,8947135751946	10,5118587250182	7,77173274542029
L18	-34,4506532859883	38,5103738256876	31,0799045285833	30,8957421370688	28,8213612100471	21,9597171893659	25,8729834651312	15,2348029499773	18,0020576189475	17,5638801226591	12,4181985978308	13,8248603182153	14,4705232769936	8,38144091463393	8,87876982294217	9,93491960714356	10,0548902781567	10,3311485323531	7,0386279006662	6,33774685067577	5,88813025673882	8,84658891701991
L19	-32,4345044713545	39,2806379288658	37,9667698652766	39,4571753172188	38,255248915803	36,8974232861744	34,2721974267013	36,9057082737108	30,3699511779229	25,0590852924926	24,02710501753	26,3182635271371	23,7337403446331	20,80203112461	19,7943559782187	17,7454357510452	11,5791691810773	11,1229782347274	8,58739161493869	5,15959562115864	1,30789261224921	1,05676950889521
L20	-27,3893680203373	38,3407032084091	44,7479767172308	44,4346304263401	40,975866029687	39,2756819696653	38,5959035354571	44,3010072719754	37,3829079129583	31,9902244573933	30,8543610398976	32,8785414262804	32,3267098693651	30,2909630343232	29,5648087885957	28,5486143729214	22,4081938603092	19,4502232650278	18,1228225442239	16,1072010717011	12,8750635142802	12,2131619300514
L21	-36,4691666052985	23,6986633510969	22,4924759196276	20,0443667029409	16,5713534011865	20,3895558069906	21,7529281275478	19,3448902968522	22,8402554092199	19,9496776246289	21,7152907718654	19,5903738742873	20,0345926819232	20,3780545537176	19,0972490054039	18,4895604525953	18,2557138948612	19,8143536143704	22,0006792476249	21,8355622974839	20,9906979802944	25,3764435022824
L22	-40,8180591721693	25,4484333391136	25,4366950732542	22,3867890250065	20,7904619746119	22,3871381858718	25,1106051028151	21,6125048008723	22,057076161138	19,4794545746111	19,7610622455668	18,6973352694219	17,6978725916156	17,1870667851074	16,7132674086318	17,1504852062583	19,3754649747608	17,9327959026251	18,6731811409401	20,4958756291316	16,7694361852719	14,8441770203492
L23	-25,0134844866135	40,6399946697752	46,0733748475157	43,9121982410031	42,8119194020692	43,0744771015822	41,8635105904064	48,1429098472026	39,6723493156509	38,4233642177754	35,8903367203164	38,1042724234418	33,393076714591	29,5830510579331	28,9757873288085	26,7036324176498	20,8326802009638	20,1116057178775	18,9054240874117	16,6862671014001	13,6139889071675	13,3495699321641
L24	-25,4462232732302	38,0899722625715	46,8071924498727	43,1613899621684	40,9294725929449	42,366697279804	39,1080966447183	48,7085803802579	37,6558658261005	36,8033808305479	34,7198123078021	35,4917068663411	33,1292317055023	30,0960511006683	28,5514769041669	24,9985366960731	18,2780656497616	16,0338329249852	16,2769221886243	14,2646499626201	13,5964537720114	13,2837915926242
L25	-36,4720823142311	13,8050318857415	12,5556487579674	13,5408857151921	16,3338816619976	20,4672660780483	21,1372416224466	14,9938781599352	16,6636653811211	17,1099981272346	18,4990474373355	19,957382640804	22,1632132923422	22,0479992050548	24,8004505066144	25,9680053084789	24,002906866455	21,8502955799469	22,7427849551899	22,582192733408	19,7290166867437	23,9330116696139
L26	-31,1249428050784	43,7581639658998	39,5421926398084	42,7324311188682	39,0909613849306	33,8693641113786	30,3210881257461	28,8773529703273	27,9641448906948	27,3136956125814	28,1236350680469	25,0897132547755	24,1666749933298	20,6294410681294	19,2946128069166	17,0217732898968	11,5797491672019	11,8019001995037	7,3665898616877	5,71912616022156	3,7924825714752	0,320335105193898
L27	-40,8497183814261	27,5115901311427	23,357133412287	22,1766203983233	19,8879234437032	18,1110674857704	19,762941283839	19,2508274639276	19,3590754764535	16,4030125440971	15,8883774320998	14,1757500700171	15,3790396172246	15,8411348594344	17,3750809713929	20,9060285496176	19,9921618688585	18,3995003327232	19,1334586643245	20,822284357396	17,8660503571539	15,920822774626
L28	-36,0066745743107	20,810669215844	26,0769322657914	25,9575552994277	25,2439303114786	25,4193932505046	24,8015594496827	24,6333384519536	23,1887838813089	21,9935806278311	21,437367789084	20,7189253639514	18,8149681590544	18,7753335842429	18,6160871869782	18,0402227206382	16,8134366982976	18,0583376493924	20,0031583422229	19,4611379676137	19,6688177768603	26,0633839179288
L29	-37,6705957426811	28,3649695838054	18,429095228675	20,1178884318804	14,9727646961049	15,2083562562843	19,6773617776021	14,4459262844004	17,762348749209	18,9716930540013	19,1675404678028	19,5770418756522	21,2434478777681	19,6265666051166	20,807102057902	20,8968605131215	23,5781476002401	20,4663991372481	20,7854621634004	21,8173888565399	19,7277330672065	23,2648745342582
